회의록구분,대수,회의구분,위원회,회수,피감사기관,회의일자,발언자,발언순번,발언내용,기관구분
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,송재형 위원,3725,그런데 뭐 아닌 것처럼 얘기를 하세요?,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,서울미술고등학교행정실장 정호영,3726,아닌 게 아니라 행정실 직원이라고 제가 말씀드리는 것입니다.,서울미술고등학교행정실장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,송재형 위원,3727,행정실 직원이지만 거기 가서 전산업무를 했고…….,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,서울미술고등학교행정실장 정호영,3728,"거기 가서 전산업무를 한 게 아니고요, 그분이 학교 전산담당입니다.",서울미술고등학교행정실장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,송재형 위원,3729,"좋습니다. 백상은, 이혜원이라는 교직원인데…….",위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,서울미술고등학교행정실장 정호영,3730,그분도 마찬가지입니다. 그분들도 같은…….,서울미술고등학교행정실장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,송재형 위원,3731,거기도 디자인 담당 팀장으로 일을 했잖아요?,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,서울미술고등학교행정실장 정호영,3732,"팀장으로 일을 한 게 아니고요, 거기에 책 편집하는…….",서울미술고등학교행정실장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,송재형 위원,3733,몇 년이나 그렇게 가서 일을 도와줬어요?,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,서울미술고등학교행정실장 정호영,3734,"백상은 씨는 3개월밖에, 들어온 지 3개월 됐습니다.",서울미술고등학교행정실장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,송재형 위원,3735,이혜원 씨는 몇 개월이에요?,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,서울미술고등학교행정실장 정호영,3736,이혜원 씨는 1년 됐고요.,서울미술고등학교행정실장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,송재형 위원,3737,이영민 씨는 몇 년이나 도왔어요?,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,서울미술고등학교행정실장 정호영,3738,그분들이 거기 도왔다는 것은 몇 년인지 잘 모르겠고요. 어쨌든 제가 거기까지는 모르겠고 일부…….,서울미술고등학교행정실장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,송재형 위원,3739,정승원이라는 직원은 장남이 운영하는 예림영농원에 가서 도와주고 그랬지요?,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,서울미술고등학교행정실장 정호영,3740,일부 도와준 것으로 알고 있습니다.,서울미술고등학교행정실장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,송재형 위원,3741,"일부 도와준 것으로 알고 있다면, 그러면 토요일, 일요일을 제외하고 업무시간에 나가서 일을 하는데 행정실장이 모른단 말이에요?",위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,서울미술고등학교행정실장 정호영,3742,예림미술교육원은 따로 영월에 있습니다.,서울미술고등학교행정실장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,송재형 위원,3743,그러니까 하는 얘기 아닙니까? 도왔다는 감사결과가 있기 때문에 물어보는…….,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,서울미술고등학교행정실장 정호영,3744,도와준 부분이 일부 있는 것으로 알고 있습니다.,서울미술고등학교행정실장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,송재형 위원,3745,일부 있는 게 아니라 본인이 데리고 있는 직원이 나갔는데 있는 것으로 알고 있다면 어떻게 해요?,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,서울미술고등학교행정실장 정호영,3746,제가 말씀드리는 것은 그 부분도 다툼의 여지가…….,서울미술고등학교행정실장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,송재형 위원,3747,몇 년이나 그렇게 도왔어요?,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,서울미술고등학교행정실장 정호영,3748,"그건 제가 잘 모릅니다. 왜냐하면 저도 2011년도에 왔고 몇 년 도왔는지 그런 부분은 제가 지금 잘 모르겠습니다, 그 부분에 대해서는.",서울미술고등학교행정실장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,송재형 위원,3749,한 가지 더 물어봐요. 예림유치원 행정실장으로 장남이 되어 있지요?,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,서울미술고등학교행정실장 정호영,3750,"네, 그렇습니다.",서울미술고등학교행정실장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,송재형 위원,3751,급여는 나갔습니까?,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,서울미술고등학교행정실장 정호영,3752,"네, 정상적으로 집행하는 것으로 알고 있습니다.",서울미술고등학교행정실장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,송재형 위원,3753,그런데 그 양반은 영월에 있는 예림영농조합의 대표로 있지요?,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,서울미술고등학교행정실장 정호영,3754,그런 걸로 알고 있습니다.,서울미술고등학교행정실장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,송재형 위원,3755,그런 걸로 알고 있는 게 아니라…….,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(2)",2017.11.07 화요일,서울미술고등학교행정실장 정호영,3756,"제가 개인적인 것까지는 사실 잘 몰랐고요. 관여도 안 했고, 왜냐하면 그것하고…….",서울미술고등학교행정실장
